0 0 120 120
2 0 37 83
4 0 157 204
3 0 205 112
5 0 134 31
6 0 53 182
1 0.2 280.0 120.0
1 0.4 279.777025651 128.444055541
1 0.6 279.108724075 136.864575984
1 0.8 277.996957948 145.23809183
1 1.0 276.444825961 153.541264587
1 1.2 274.456654184 161.750951824
1 1.4 272.03798401 169.844271669
1 1.6 269.195556705 177.79866659
1 1.8 265.937294624 185.59196626
1 2.0 262.272279128 193.202449356
1 2.2 258.210725273 200.608904096
1 2.4 253.763953337 207.790687363
1 2.6 248.944357272 214.727782238
1 2.8 243.765370156 221.400853794
1 3.0 238.241426755 227.791302983
1 3.2 232.387923291 233.881318478
1 3.4 226.221174527 239.653926313
1 3.6 219.758368297 245.093037195
1 3.8 213.017517603 250.183491345
1 4.0 206.017410405 254.911100756
1 4.2 198.777557255 259.262688732
1 4.4 191.318136924 263.226126617
1 4.6 183.659940154 266.790367598
1 4.8 175.824311713 269.945477497
1 5.0 167.833090903 272.682662456
1 5.2 159.70855069 274.99429345
1 5.4 151.473335623 276.873927549
1 5.6 143.150398725 278.316325876
1 5.8 134.762937514 279.317468207
1 6.0 126.334329348 279.87456418
1 6.2 117.88806627 279.986061068
1 6.4 109.44768953 279.651648108
1 6.6 101.036723973 278.872257371
1 6.8 92.6786124661 277.650061158
1 7.0 84.396650567 275.988465949
1 7.2 76.2139215885 273.892102908
1 7.4 68.1532322638 271.366814974
1 7.6 60.2370491799 268.419640578
1 7.8 52.4874361589 265.058794024
1 8.0 44.9259927621 261.293642593
1 8.2 37.5737940885 257.134680439
1 8.4 30.4513320345 252.593499334
1 8.6 23.5784581793 247.682756365
1 8.8 16.9743284551 242.416138653
1 9.0 10.6573497558 236.808325207
1 9.2 4.64512863404 230.874946007
1 9.4 -1.04557777147 224.632538448
1 9.6 -6.39890844137 218.098501236
1 9.8 -11.3999426829 211.291045908
1 10.0 -16.0347417167 204.22914606
1 10.2 -20.2903875266 196.932484476
1 10.4 -24.1550188644 189.421398259
1 10.6 -27.6178643094 181.716822154
1 10.8 -30.6692722903 173.840230196
1 11.0 -33.3007379857 165.81357586
1 11.2 -35.5049270288 157.659230871
1 11.4 -37.2756959494 149.399922851
1 11.6 -38.6081092969 141.058671973
1 11.8 -39.4984533964 132.658726799
1 12.0 -39.944246699 124.223499483
1 12.2 -39.944246699 115.776500517
1 12.4 -39.4984533964 107.341273201
1 12.6 -38.6081092969 98.9413280273
1 12.8 -37.2756959494 90.6000771493
1 13.0 -35.5049270288 82.3407691295
1 13.2 -33.3007379857 74.1864241405
1 13.4 -30.6692722903 66.1597698044
1 13.6 -27.6178643094 58.2831778464
1 13.8 -24.1550188644 50.5786017412
1 14.0 -20.2903875266 43.0675155241
1 14.2 -16.0347417167 35.7708539396
1 14.4 -11.3999426829 28.7089540923
1 14.6 -6.39890844137 21.9014987636
1 14.8 -1.04557777147 15.3674615525
1 15.0 4.64512863404 9.1250539926
1 15.2 10.6573497558 3.19167479343
1 15.4 16.9743284551 -2.41613865301
1 15.6 23.5784581793 -7.68275636484
1 15.8 30.4513320345 -12.5934993339
1 16.0 37.5737940885 -17.1346804387
1 16.2 44.9259927621 -21.2936425931
1 16.4 52.4874361589 -25.0587940237
1 16.6 60.2370491799 -28.4196405779
1 16.8 68.1532322638 -31.3668149738
1 17.0 76.2139215885 -33.8921029077
1 17.2 84.396650567 -35.9884659491
1 17.4 92.6786124661 -37.6500611583
1 17.6 101.036723973 -38.8722573715
1 17.8 109.44768953 -39.6516481085
1 18.0 117.88806627 -39.9860610676
1 18.2 126.334329348 -39.8745641799
1 18.4 134.762937514 -39.3174682072
1 18.6 143.150398725 -38.3163258759
1 18.8 151.473335623 -36.8739275493
1 19.0 159.70855069 -34.9942934502
1 19.2 167.833090903 -32.6826624559
1 19.4 175.824311713 -29.9454774967
1 19.6 183.659940154 -26.7903675979
1 19.8 191.318136924 -23.2261266168
1 20.0 198.777557255 -19.2626887322
1 20.2 206.017410405 -14.9111007564
1 20.4 213.017517603 -10.1834913455
1 20.6 219.758368297 -5.09303719488
1 20.8 226.221174527 0.346073686662
1 21.0 232.387923291 6.1186815216
1 21.2 238.241426755 12.2086970166
1 21.4 243.765370156 18.599146206
1 21.6 248.944357272 25.272217762
1 21.8 253.763953337 32.2093126371
1 22.0 258.210725273 39.3910959038
1 22.2 262.272279128 46.7975506439
1 22.4 265.937294624 54.4080337398
1 22.6 269.195556705 62.2013334101
1 22.8 272.03798401 70.1557283307
1 23.0 274.456654184 78.2490481763
1 23.2 276.444825961 86.458735413
1 23.4 277.996957948 94.76190817
1 23.6 279.108724075 103.135424016
1 23.8 279.777025651 111.555944459
1 24.0 280.0 120.0

